Actinomycetaceae	Aerococcus	Aeromonas	Akkermansia	Alcaligenes faecalis et rel.	Allistipes et rel.	Anaerobiospirillum	Anaerofustis	Anaerostipes caccae et rel.	Anaerotruncus colihominis et rel.	Anaerovorax odorimutans et rel.	Aneurinibacillus	Aquabacterium	Asteroleplasma et rel.	Atopobium	Bacillus	Bacteroides fragilis et rel.	Bacteroides intestinalis et rel.	Bacteroides ovatus et rel.	Bacteroides plebeius et rel.	Bacteroides splachnicus et rel.	Bacteroides stercoris et rel.	Bacteroides uniformis et rel.	Bacteroides vulgatus et rel.	Bifidobacterium	Bilophila et rel.	Brachyspira	Bryantella formatexigens et rel.	Bulleidia moorei et rel.	Burkholderia	Butyrivibrio crossotus et rel.	Campylobacter	Catenibacterium mitsuokai et rel.	Clostridium (sensu stricto)	Clostridium cellulosi et rel.	Clostridium colinum et rel.	Clostridium difficile et rel.	Clostridium felsineum et rel.	Clostridium leptum et rel.	Clostridium nexile et rel.	Clostridium orbiscindens et rel.	Clostridium ramosum et rel.	Clostridium sphenoides et rel.	Clostridium stercorarium et rel.	Clostridium symbiosum et rel.	Clostridium thermocellum et rel.	Collinsella	Coprobacillus catenaformis et rel.	Coprococcus eutactus et rel.	Corynebacterium	Desulfovibrio et rel.	Dialister	Dorea formicigenerans et rel.	Eggerthella lenta et rel.	Enterobacter aerogenes et rel.	Enterococcus	Escherichia coli et rel.	Eubacterium biforme et rel.	Eubacterium cylindroides et rel.	Eubacterium hallii et rel.	Eubacterium limosum et rel.	Eubacterium rectale et rel.	Eubacterium siraeum et rel.	Eubacterium ventriosum et rel.	Faecalibacterium prausnitzii et rel.	Fusobacteria	Gemella	Granulicatella	Haemophilus	Helicobacter	Klebisiella pneumoniae et rel.	Lachnobacillus bovis et rel.	Lachnospira pectinoschiza et rel.	Lactobacillus catenaformis et rel.	Lactobacillus gasseri et rel.	Lactobacillus plantarum et rel.	Lactobacillus salivarius et rel.	Lactococcus	Leminorella	Megamonas hypermegale et rel.	Megasphaera elsdenii et rel.	Methylobacterium	Micrococcaceae	Mitsuokella multiacida et rel.	Moraxellaceae	Novosphingobium	Oceanospirillum	Oscillospira guillermondii et rel.	Outgrouping clostridium cluster XIVa	Oxalobacter formigenes et rel.	Papillibacter cinnamivorans et rel.	Parabacteroides distasonis et rel.	Peptococcus niger et rel.	Peptostreptococcus anaerobius et rel.	Peptostreptococcus micros et rel.	Phascolarctobacterium faecium et rel.	Prevotella melaninogenica et rel.	Prevotella oralis et rel.	Prevotella ruminicola et rel.	Prevotella tannerae et rel.	Propionibacterium	Proteus et rel.	Pseudomonas	Roseburia intestinalis et rel.	Ruminococcus bromii et rel.	Ruminococcus callidus et rel.	Ruminococcus gnavus et rel.	Ruminococcus lactaris et rel.	Ruminococcus obeum et rel.	Serratia	Sporobacter termitidis et rel.	Staphylococcus	Streptococcus bovis et rel.	Streptococcus intermedius et rel.	Streptococcus mitis et rel.	Subdoligranulum variable at rel.	Sutterella wadsworthia et rel.	Tannerella et rel.	Uncultured Bacteroidetes	Uncultured Chroococcales	Uncultured Clostridiales I	Uncultured Clostridiales II	Uncultured Mollicutes	Uncultured Selenomonadaceae	Veillonella	Weissella et rel.	Vibrio	Wissella et rel.	Xanthomonadaceae	Yersinia et rel.
sample-23	67.8459139969218	72.461497776617	60.7136256863514	283.485664338745	65.7172313639081	408.045215022817	56.3868050812068	87.0372447267898	486.160464695138	106.663522378074	107.172639525412	86.4966951113992	96.321982220393	59.8809445860586	61.9272011003054	75.0231314623549	388.068938493746	741.79280172572	202.769847463457	287.939936379877	187.686313502828	446.016038967902	879.649550302995	4735.19282082193	124.724948927157	66.7376740669272	65.9471336493164	503.913002272651	65.8760761033321	113.863549216739	371.70725503806	56.7562751807108	80.9398708378973	73.2890874148039	154.486192379398	96.7201210944051	98.0587817487997	67.708699557851	281.749503619739	560.675189720411	216.592400317825	146.492907170356	484.974714345044	85.2502682961288	413.160881574413	57.2530965463529	136.080985628254	197.622378408514	948.002001839418	61.2088460175726	66.6522229016057	58.2797444892358	475.36517825128	87.3199419529847	71.7090571328343	69.9706135151216	67.0243189455628	110.129088849472	60.4265196853356	975.280705527663	70.1584172433478	457.076161140655	171.884794723297	352.691369878735	1219.37862896572	64.151745772695	56.8470451130803	67.2829828843765	72.1378034650563	57.8419110689669	73.4856392939297	375.782651788766	347.385681356011	54.8011091524305	84.8416194386068	66.4272103279057	62.3795186774419	319.031642500225	66.4260587217067	61.3864244278314	57.0255302408658	59.3587993059561	62.114201297399	56.1768606944209	57.1748518719151	81.6806762789372	56.5484287955177	274.888048768445	543.021221555938	207.199354489168	636.434159950371	307.833006570809	75.6472865477235	80.873709320092	56.5587958469667	74.5634009192645	81.1117199716398	113.124976034116	137.579410988498	509.290465298016	77.3809388837491	61.6834961246287	74.7782853720315	1065.89242970571	101.345647500323	184.934207828457	335.136062688182	368.17643604367	1545.94515462816	79.1369527635458	183.680407730132	69.9091823675641	698.659659229929	219.437876767633	508.701341803672	614.899539986351	73.0184610232604	135.884891014765	161.299724727984	56.9675315792002	108.324467871072	98.6909084927851	151.200467173556	54.2096033303347	90.5970153567082	80.4530179008837	80.5416775370529	58.4251936760262	66.2245312350951	60.7785597475097
sample-24	64.5416455713811	62.3332123189377	76.2505988883213	199.73310277602	56.6600953336869	338.892899444221	70.4980290288583	92.1970216967625	473.216491327858	82.9311129154039	113.468138752181	71.4996362592464	138.829910906074	59.9737114805465	61.1765513965412	79.2661270170093	376.239408691817	628.612582714251	184.312698692664	232.971300806462	166.470120655492	432.563547138674	638.805087947881	3989.63254243368	111.658652381461	76.0709849555535	62.3065940308873	609.490070790892	66.3038347627689	113.630598538635	357.220327323548	58.3432377149463	69.2770277499793	66.3030466892222	129.882334411501	114.777824510692	91.2149281189936	72.2148550739276	189.218767313372	801.663143579223	215.909596640639	130.335547973415	618.642998744851	117.921725810613	582.697435477085	61.2515943742788	178.703969349112	186.982623891605	951.094799489275	64.4863935873525	81.476523617588	63.001819350234	525.74389802438	103.594017535805	73.6723510373651	71.2683264141241	64.2132617805524	113.547655324452	62.4548094845709	978.173643958846	72.5500138090921	588.413232061383	110.534903393833	444.540625282847	2548.24118335323	65.8385828587465	61.4667972065857	65.4003455951469	60.5000537426423	59.6101029224252	71.5332681725714	455.968645479767	407.1399500858	54.2162714645584	63.9170680769825	69.0624575864922	61.3722349527594	186.485330800038	69.434499373559	57.8946873703098	60.2460759891485	72.9722922343146	67.5827963518309	55.380922569418	57.726103623448	87.8848324043934	60.7201840408948	195.211759540519	646.426415219089	190.671657647131	1170.7605566729	295.813454250633	92.2903138228415	86.9174324454034	59.5215828474225	72.2132047123201	75.0572410075302	104.137574184489	121.313124815038	576.131482009231	74.779156330546	62.9107723280148	60.8762273877262	1525.97800102605	84.7195143296422	131.328077511753	411.981847234129	364.921347562881	1480.77310435601	58.8270284506919	151.252173844208	79.3015163075667	320.21374011354	159.297979780304	286.712486835055	824.923437561627	79.8623271141576	123.6565686742	125.187787071617	58.4258021137405	111.53673515075	89.0473831384789	76.3485534065218	62.4525057769504	118.960949498868	79.3996975366099	76.0864906354129	84.9683724346044	74.5984918620197	68.5670855751961
sample-25	59.2522435498216	74.150831432129	65.3103793391722	268.782673958044	58.8460955826363	276.310949866368	55.5283384968411	86.2844519660703	590.578769878014	84.2542052432941	154.508958065083	84.0673372325693	85.5325115487909	56.404864264297	91.7372903699922	71.6159918258995	190.920622696957	154.303413475652	135.031596210086	151.735651145505	135.917418904525	86.2727574866147	171.487271489602	516.259058501709	1121.59308123063	69.7022877104847	54.2855193904896	383.253115581781	98.7458366212779	90.9648601847075	232.095624445862	55.1958991232549	76.3817211942968	60.2446456824708	219.865200958656	158.415996682422	96.7646180292553	59.2505563918393	222.608386454706	643.990358910892	167.846481074821	108.456198749417	478.859040936666	112.260684296445	413.312009234743	55.9118639480649	213.825128420244	125.691186594161	728.234041309427	59.2110255447271	58.8924619180551	53.9544145951326	606.612790627847	85.6363668508753	72.5392180209804	68.4015795602744	61.0756225889972	418.792398320157	57.471316015953	2307.08695826755	69.5121897482136	902.811585446888	104.191760759712	1225.01730861112	3490.0379225314	61.8509823230912	64.6083026635146	85.2003177785072	55.7858841598904	54.8222869371143	67.9842685877764	389.832606815941	467.663044025623	53.4438632362409	81.2376863400358	65.4866423032966	62.8726606542009	86.4604784042104	64.1482674005848	55.2282247060554	62.2276460536855	56.0959791992987	57.4588773799204	53.4197680821183	55.3059407774413	70.2195837247947	56.0664143559987	169.388596345745	359.265280647855	172.966369106345	711.616433758576	312.650739787963	77.3289254395777	63.610694200261	56.7253724657059	70.8891262608793	344.751996844018	127.379258222587	100.518621420924	159.013812643279	64.2010099140391	59.3630883728088	61.4469579689475	948.468465916366	202.155892888809	111.948915556573	396.016252752196	895.682307149622	1570.43710094684	58.3921922745127	133.659651525718	65.222616109025	989.357507211718	212.163717112043	546.530847501837	936.768506311521	68.2081720478346	109.112587556358	85.3092460700918	124.665192140652	266.749322317519	67.575769498699	108.247192775186	52.5972554061851	63.5998011876167	79.2005099479593	66.5217438937666	85.2054799703664	70.7750969922273	59.2454779342365
sample-26	62.5734591465361	69.7144869642361	67.4112146312365	206.141445148453	60.9366588493806	258.617597979017	58.6254057767964	87.2015965217965	499.176154022764	82.1965695891624	159.13904372382	85.4496245676123	82.8757954464834	57.9634176839067	81.6407589380327	69.0822571999417	200.539471726796	164.819940692556	142.063454935842	179.740260122327	134.706553914463	87.6227341144399	247.309745161499	710.292058512707	809.323321712302	63.687422674104	53.3488704381641	559.876357223732	97.6030107182033	91.6510419590594	209.858145916681	55.7791064476776	82.2808204660518	64.1725113655921	245.175040928321	165.241961971925	78.4337415196751	67.6352393154187	228.364397576618	566.287829292861	178.41508102802	117.231301033512	548.266384812332	108.168498577648	472.274580695137	56.0826653670287	244.847300366393	136.313285185732	882.560081588283	60.0306113447575	62.6382560058129	54.7022320936727	719.027963582392	83.9247992937674	69.5486799708917	68.6935076508892	60.5601315694093	410.817676098284	57.2479670156722	2067.81271228178	66.5055248651178	942.118355966138	94.1158941489469	1125.03429182962	4509.44606981952	59.4338392497664	60.9681955181651	77.4791487662445	55.3378831002491	57.0590254203675	65.3700769329998	350.73757480082	483.509748417843	52.0510000586381	66.5154012945579	81.9583243047565	60.699349520486	59.7927663015763	65.2304485307159	55.4928283672591	62.9302859723534	56.609389694675	56.1490724469324	55.9264594193753	55.4184399618157	72.8603051731747	56.67801580649	247.400996701647	342.341013877928	142.339721463247	817.481289942648	296.638093719323	79.0430222934616	60.3997679009882	56.1027574937875	71.3489471165854	997.705468535347	176.246295843554	101.842968971161	178.868521716452	66.9635870330001	61.0580936580453	58.2078390417134	1261.9210824783	176.461108045603	111.010399221895	554.162217020102	645.344967435227	1879.41136433115	57.8468634706622	147.904237279743	63.3178119624493	319.008417266284	132.608294405662	243.550389994772	678.654476416832	69.950666459537	110.544802386657	85.222882617074	81.1667547607007	155.407948415681	66.049958019153	64.027648532971	54.9066399883729	64.5944874455216	65.4898928906759	65.4782085165368	82.5624672748816	66.4076045198216	60.3462888576081
sample-27	68.4854562016998	60.3642284607099	55.3527428067971	2933.4045780783	73.5921536286865	650.896397713098	56.4990074752454	73.542866083564	366.398600997797	155.511427663108	183.653270101586	65.0543028331838	70.2562486999346	53.4944404778144	103.013127208695	69.3910048980298	473.895911516032	1301.69708417037	186.566593935567	270.791599037324	243.044432982709	322.766368070476	1993.43477619964	5946.05263539101	2360.63924861535	58.1082467543112	52.3957901570544	136.693776645227	104.716080049795	68.9628669631192	229.378078380395	52.8122460190217	75.2258775283678	82.8389048361307	542.142543602605	105.50966692413	134.946611852194	64.8534641976462	989.541710993913	538.797114034921	507.040043252598	70.3447781987864	171.164854833218	86.1422479529805	261.042114668525	61.0713433906131	274.064162258605	71.3970582862565	337.313974994324	59.2387499209167	58.0819727673596	52.9673192267527	410.268847594239	110.462761355242	82.1127111542395	63.697354595128	370.408676026382	226.215018665007	54.7084466285016	2140.50675922734	77.6207772133187	329.814956345288	159.288489372928	482.497052948278	541.161171344255	53.8359480199186	52.5150622072143	62.6161396026294	229.527181846204	53.2568373241557	260.706836812648	344.545507424625	277.943809156536	53.9402378875948	62.9394742309326	57.6279602403447	91.6147857931232	115.528722162979	62.6130569807966	53.1391543014488	54.5409542291442	53.8006513438127	54.6948353912464	67.8661150142004	57.0378922049813	76.1516643900054	55.7992783768797	1019.49298836141	214.467470816364	569.322862759708	244.64069075271	367.599539804758	129.9798285986	69.7082508681242	54.0099478983768	77.7928426861414	203.663485246024	103.786616272819	116.180517879496	364.992980103942	63.4378537432426	57.8612333217189	390.212520979596	514.603676611991	2904.36011821839	155.359987939343	452.795177216687	535.217817318051	312.692312178999	459.379221482344	543.044763981024	57.7176958348766	303.81442067038	138.394982141702	282.125449930659	1864.41812950679	96.3623409259958	126.519156202038	182.757497942911	54.0176136115596	276.963630966827	138.057031686108	115.758332743842	51.2968543877504	58.9862942602013	61.1225935198491	99.2232772004091	53.4949760100168	77.99613536904	90.4319991173917
sample-28	65.6670629513947	61.2633469137668	57.7622192314644	2630.23294543658	66.1126349190401	596.311808428146	54.8496637360762	67.8335527233833	762.088155986169	130.298430800546	289.552343217993	70.6938743008619	81.7104980048616	55.505342873996	94.0847599069373	69.6853622945233	243.950198735356	2916.05813176194	122.14543399887	247.77207354666	226.161295085111	328.835185844243	881.737585339432	3152.95138311007	1889.47862711037	58.6395561106385	53.0905671259326	157.269160376735	122.497199904405	88.2659155155788	183.496567073625	53.1041141190314	59.918854248055	112.755291241428	499.834153421352	126.381896600731	276.070188293295	104.546507386936	919.546749488392	533.349074348576	609.765073583581	68.5930363220519	171.461716699941	92.0419266632055	299.358158807406	56.4495246179547	239.817040647338	71.8412263225661	422.408332587063	59.8232096691521	59.7537627153333	54.1829979516249	380.485042244159	128.264747673389	146.875579344742	65.2094038034236	70.4723111603453	306.357683081262	56.5644657412816	2836.35226203883	71.824124167107	309.777165269357	171.776928222576	584.876871991622	383.953840752793	56.0206960401885	53.8990479248428	61.7366338236541	111.297415296272	54.0440452070622	101.402546833376	275.579747798058	305.75352003612	53.4816514172748	64.0218544357534	64.781911750196	102.860800871964	59.004580374873	78.8079378309513	53.3181055502399	54.9928493716034	54.1459895880782	56.9555354932271	53.0673290871616	54.1791583490601	83.8313307547681	55.5889886112	992.561464338136	181.822850170087	610.630347410576	260.270689194774	376.359460076872	177.013278011613	60.1680241193443	53.6807831510887	73.605711571596	62.4673154247021	87.2415097843728	108.705368212888	445.782532292465	64.2771586929921	64.2515521466342	117.686820302191	390.60140820293	1588.25989289437	141.968430630969	312.099232876378	398.958204432537	404.830071795598	168.2007461547	552.787252576332	58.2517527804045	332.91731882219	132.616275420096	269.573366441013	1595.93414921279	71.8275255618312	145.823435140827	206.991866112403	55.1907583792112	373.355832573331	133.407599773529	144.534685296751	51.5266022454669	63.2176147223712	66.2440354538271	96.3155348730963	60.9036966911047	69.5921624078978	61.7632609765133
sample-29	60.9253180714568	58.8647522136433	64.3523488490606	275.149303709288	54.9834212330394	334.939069264355	56.2709165124746	77.871711562526	412.239315349422	114.581121375486	94.4314892364443	68.3005192721446	67.8521715447705	55.2452335613111	59.8607155668081	61.1426961866415	233.909549190629	388.848420624247	254.603135984789	608.711603144211	203.284974523054	160.099710324773	804.993759490944	1782.88383487756	629.99440746468	64.2748164007182	55.2264714374871	283.075988563061	63.8150518003273	77.167147827338	362.612362004616	56.8188411069231	118.151457135659	109.584160060884	142.911982338113	95.90991729518	134.363523901957	76.4449369744494	188.847820659631	396.552120289153	234.667311257051	110.518401142017	484.994314610986	98.3990939117717	521.86612276096	57.3207199136233	121.899551946341	115.864099626337	781.345075300561	58.2788431653233	64.5083651516727	68.2932785724748	369.750890899596	64.4074709320505	66.4014105899047	62.1111724794225	60.0758373902651	101.37187600768	58.1489297975117	1523.42026912833	64.5638259186196	626.382452443988	212.19564019773	419.182996255429	3482.93573073661	57.3739102124693	64.4568666550121	60.2365235400465	69.4902532407017	58.0485288765414	64.1788968027217	356.045889579266	369.652797474619	55.6111660732424	63.0020674810356	58.834008686291	59.0059906378804	89.2252410902988	60.7784326322111	54.5554178604803	58.3937548645013	57.2370277253784	56.8055590466404	54.3463446264908	54.0022321964634	71.7619094402255	101.850821754292	225.751337745379	301.736063506935	142.462381108134	505.539644364833	311.534491713213	70.4619136176431	55.0007432785452	56.4610155447572	70.755415720495	133.887837031329	226.993803178221	163.809732187485	220.846290040968	62.9310911220568	58.7960375641349	69.964780597971	1968.13774055283	454.429206701709	147.664040159208	236.349249767408	581.775675228509	1395.80407330461	72.0575459857813	147.178417783021	58.1152065173523	496.809055326723	184.547340622669	513.574756467209	573.005356948564	120.741221114856	156.928607879195	787.237374461545	54.0364170143532	231.649397803907	87.177878487996	97.8764502987229	54.3008523831961	206.373547763299	61.2988419833326	66.7160567614542	61.5142536640684	61.8045611092625	56.622194511835
sample-30	58.7621781692468	60.553928353947	63.8123721301659	349.861918500747	56.5980592344591	502.391017689603	53.0444596641622	77.3805809048246	321.471063920515	120.399913821774	104.014674922572	70.1025383514013	67.9502893664774	55.0702930603614	61.7568079840409	62.9356698982363	422.817132949549	807.443723402487	426.356519713121	823.918405292742	251.535117218611	208.305389633422	1392.25815474637	3689.47472010716	858.608460856179	71.2124891780792	54.4561889516757	305.320469634564	61.2238638400127	83.7297643999301	341.177099277757	54.9856201302894	124.586293269958	72.5554360127163	149.608333171851	88.7081997469857	168.628195792471	68.002517700487	149.645670319794	405.951327069464	218.795582302144	107.057978754946	454.674890463758	103.309567900654	358.626673649198	56.8173997269493	126.774130393892	111.091460183339	897.326977274618	59.7134550604881	65.0825827489371	55.9590099544808	454.643353271937	67.3938561069014	65.6077010397061	63.1337329065376	60.5132634086315	109.011497604436	61.8935932748282	985.133191727504	61.3927220362417	635.508329587269	234.833233430707	298.683132530793	2487.96035064823	55.4473830451563	63.0892300106057	67.0925677065789	62.0628238268384	56.4254477325451	62.8261446364875	369.275599483749	398.635267032189	52.3472968595766	60.4271791927868	57.8993072952104	59.2461297865854	87.7670634522852	63.4133368555159	55.0948662549731	55.6802459250922	56.4078745885182	58.8613673907225	53.5818463860848	55.777171511872	83.8186269640637	62.8656526276204	227.454461199704	250.358087202236	181.983832194168	450.268990402486	404.010066083329	65.66000697594	57.4442797545947	55.1414918777775	72.3524046127459	143.758209588846	268.787677636019	195.516383081558	305.279513071448	64.6606185974257	56.7731747261904	64.2056273855631	848.442429902445	457.070048787057	168.137855559703	238.062553703405	1335.84988581422	1305.53459518343	63.6087493102802	135.791698203284	59.3301745293312	484.625541510022	172.166416164406	421.095288844433	541.178553021808	131.722555988346	206.018421120443	630.522050334385	53.9177353432614	284.554622287144	88.2897006750246	102.919635093845	59.4310802723837	185.994377713787	120.307336393946	61.9862932898463	70.9193214371921	64.3851101709762	56.9639470605682
sample-31	56.0917216792474	61.8813804723984	64.3563125217107	507.764865138353	54.3117982717528	294.056443720425	54.0247430021178	83.9144771580809	710.398651187453	135.503183607326	152.479459872198	86.0213762285891	71.3503763345499	55.1664351358721	76.8357280620267	66.8893930323181	298.229761171357	266.593777502798	253.246554639582	194.469943003191	159.439639964224	131.132711425341	1019.35794721598	3345.55248603418	475.168134487694	63.3536746538113	54.3482589421107	461.208653159656	64.0713381918236	66.8313747552454	303.068752278751	52.9310652916184	68.2018337240906	66.5680713495348	220.524753389372	148.180160954927	80.3019031342638	60.088892940904	499.360428127512	1071.52696484619	267.717850761269	101.449576344494	382.125428637617	125.504810392429	547.512521267105	58.2685801863131	206.508351400126	103.244689680357	1068.35703803528	55.971332608727	64.6465432359544	65.4933927049566	605.226936375298	75.2151712876137	79.7313866565018	61.0586476015174	59.8135642648461	114.273332371595	53.4617310025925	1630.77392466062	68.7045674381647	675.076809354719	167.968859029365	645.544661200408	1317.26770731235	56.6134019465368	57.5526343280148	65.9041090594679	68.6152615816847	55.3065293917121	63.2850943247238	447.958807602868	568.537174025878	52.0316526913776	59.8062300245702	59.6915564958794	57.3757397239087	66.4958106799175	68.6118149491736	52.8186429889937	53.7110001459516	64.34431593314	55.6910692635927	54.1532486352029	53.8788559356292	64.4338298858495	57.532506104238	583.792704642206	521.0034306381	211.241133249328	322.503951908026	140.863298815431	90.0263526770041	64.3128516795195	55.0647232310243	60.5744589295947	69.9949156823984	88.6832736380691	100.929262304533	202.045017816361	67.6457258880668	65.5626272320901	61.871700367475	751.743327439017	281.426221581116	227.6047792123	519.005608717495	388.400679334484	2354.1005201995	77.8199377565845	222.032911108655	65.3668794276411	258.159530802254	119.990662672776	241.312776681455	963.593657581564	87.6960943876522	141.40757603239	87.9579389631422	105.911566735135	119.685573094389	121.56450409438	104.086613996455	51.7936211404427	60.4164674910875	61.4374242854065	79.9016003611836	62.3360279772677	61.9334714255751	57.6591171805159
sample-32	60.6448947629986	67.4632395282143	61.5627509462555	474.17043321694	53.2534309945203	292.906862636853	54.9180351923057	88.8175014592427	642.204479464762	145.073875073254	133.879651943749	84.0877506159836	71.5559768903673	56.5676156071883	82.4962290333719	67.1002979414109	341.42657307668	400.949380348275	287.823869711046	233.909333733959	178.753779232709	255.009753700973	1044.22844184472	4723.34780750622	785.623259171851	66.2172524274368	55.2000739146963	474.297852679022	63.1014570086388	71.1573892573323	300.884561786796	53.6770072692108	75.58098971254	60.4964705003006	171.9000714945	147.503798946667	89.551762415192	61.0871605656612	259.399181684505	1064.62953682357	232.785170450371	114.497793500995	431.141510629412	100.727435925717	493.472126157639	54.6499693998036	229.107650995594	120.273921804121	912.6028871599	55.3985721655728	63.0206435307383	178.907566672395	609.213723534817	81.5830421236551	70.3719710027526	62.3356918827798	70.5083124744605	120.077903288935	53.5578110097944	1527.52335335109	69.8792679526263	645.631341867593	124.805689177326	600.689911469643	1448.3481293597	56.4215221384036	67.4030719343516	73.9936833264589	63.4234706871862	55.7691928478529	66.9804181082698	371.005435810103	462.451932493664	52.5285317169335	60.4040827428629	59.4104776246596	59.2213325097533	78.999834659103	59.9535967135633	53.1973632974745	54.9033942886003	65.148442824456	55.2236455610853	55.3197282282322	52.5893082387155	64.5823286913091	56.3898071665352	323.138907603822	544.184075013659	165.435640936018	340.059204111977	169.365976248625	90.3025272276265	65.5452391195326	55.541490426989	71.2008235413397	68.1085018608173	83.3030856454974	106.396750961149	238.04579276755	69.262363185568	59.9377056587992	67.587040993811	711.369856040727	447.089670190999	242.720145110675	611.94096269534	444.740096973399	2074.13957545136	69.2186727455427	167.870829940439	62.6851282321309	499.654314599256	163.331078085173	406.498517956243	691.365485511276	92.8940193489518	152.031760345045	120.577802578947	71.2880269821131	104.217307040275	115.03604457915	83.0028484043034	59.9094339031847	72.8677035253707	75.5589974856178	71.8999516433553	68.0197723421142	71.2171806563789	58.7462899414662
sample-33	57.5077892559823	56.0590284370613	57.2604451844044	188.354450695843	54.6148332634272	152.00684017204	56.7009124670895	76.4660844237407	507.346801493025	136.543089889856	152.88279321351	75.9819141435556	71.0309619878604	54.8385650919287	73.1773509749735	60.8651731379364	151.601200316558	147.979744314275	119.499208784765	163.534019598962	210.370517946966	82.3537068216151	208.848167798404	306.09958446685	580.636250559288	60.4229239671118	54.2813289277972	371.225601102488	83.5966048349022	67.4903472861703	285.849923994984	54.9787009732724	203.719835278964	61.0469982890786	568.743033844213	143.27829718804	92.719979087267	57.7580940605228	415.320366994465	852.219353470305	240.66889778081	56.5673942250732	399.347371362381	73.704918102325	425.813842470788	64.8455881499015	260.050583725427	59.0842314887598	1347.24907744632	57.3162632234881	68.4758946406883	75.35048518714	552.880808065152	92.0195194226593	67.5890157766951	59.5809039621362	57.0952693906119	266.115707324844	53.8835949446496	1474.29622436591	65.4109723066585	935.795847580475	80.6655159476552	459.569555473971	3686.6259178923	56.4152537367454	54.5079531270922	58.4060503378333	59.6495689799044	55.1828892461307	64.2074184937418	695.401687334105	365.354767536818	54.4607211922792	59.3742157946494	59.6650229059556	58.3048191486241	72.5828390567696	57.7829635450435	53.5886128219518	102.734512524546	54.0728941238353	54.9869362774423	179.836201033639	53.3640455566391	71.1134670228079	56.959888338905	667.817129547828	536.188463609215	130.280342554133	442.352988360641	232.035056066501	86.0136567965012	59.0877324248806	57.2320975545193	75.7592958364104	1138.15076601389	164.015744691919	130.935829412056	153.694152798037	58.2479121162502	56.8469159633406	59.8660398520299	986.008168071524	303.406521484654	148.510568548698	315.790193314998	566.006452637256	1428.40103488503	60.7825189655364	336.955245397277	59.0260133579378	231.171077968868	118.514809331975	216.984973473671	425.369129647111	69.4386015416087	148.246828969219	244.900558215012	55.4859066644059	448.022867174239	149.340316967219	206.032013934139	53.7053805093346	82.6952700056987	63.2113517578703	66.6290520807292	64.4581616426244	67.9556337702174	57.9163889339359
sample-34	66.1375547862274	69.4942668657982	58.9598195044918	177.653188906707	54.8396245381539	90.5731288132639	53.6039648824169	80.9775729361607	564.271030156856	132.86782740733	127.475535255411	77.6683543708724	71.2045053421841	54.1779265509736	82.4970246919019	66.4108015638012	149.72972010628	119.84341482464	133.549115093066	106.653020274645	95.7230837205491	83.9200825100018	175.673915031122	312.65693647773	478.627685605359	61.676872637826	52.4144837535612	523.007816827698	90.4568849142238	72.4418829911163	277.989475575765	53.4031219570049	921.086206658201	63.5069660675088	406.944016406837	116.982961359187	167.947556913982	61.594786475397	233.891916039876	1070.89679599773	223.674064317465	70.9381743092246	578.76227450632	80.9580968284878	643.381526603793	53.1332522254152	304.029518709903	83.9866334223204	1851.55900024247	54.0982608271903	77.1435330956402	77.287783628191	630.199989512209	105.581847929395	64.5479052288394	63.2694841897206	61.7932093205387	342.806373209522	53.8166151616222	1632.59075658425	67.9646760432711	880.078037932988	118.336954225209	447.336807185078	4974.246872252	53.7673196596612	58.4817963112723	80.9777932449146	62.1294276802678	55.0131572225717	66.3729131911354	557.861257682159	594.57992528245	53.0172071885614	80.2004640043261	62.2413123481445	61.1328766014682	98.4797813053113	55.3812888392382	52.8913143590963	113.444255952084	53.2139916260763	55.8158857734967	2389.62654216392	52.8394975745093	66.7631565409509	54.4325189799961	355.128414398297	569.305704852311	103.099318195885	1074.21037477203	117.367620850425	90.2529812267631	59.7545913841369	54.7604134579635	103.020435702225	3386.64835572354	194.851505183864	142.713766137134	115.105950214035	56.5593896915454	55.6585394927085	66.8448944920256	2578.2318996166	613.158726208135	155.432567981062	437.108432032506	925.441842480397	1887.76299643212	67.8510291084671	196.571625254428	58.230750467638	464.031162782255	173.234547663768	402.770449294501	515.671103222873	92.0511739492999	77.1882741480175	72.1298626147233	53.1409900311299	80.7312826197249	90.0542455367689	68.6892011938663	53.296419856437	81.6438010001944	71.8726014979637	62.7693598396561	68.1430234436396	80.5327245851126	55.9076825861694
